,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5,trans_total,avg_trans,trans_offer_ratio,age,became_member_on,gender,income,member_since_year,member_for_days
1679b7af5a294c6d9ae961232318ad55,1.0,,,,0.0,1.0,,,,,92.74000000000001,18.549000000000003,0.37688958378261805,70.0,2016-08-19,M,70000.0,2016,768.0
3d29f05a4e2140f7822b78f7934a0ac1,,0.0,,,,1.0,,,1.0,,111.97,22.395,0.3838704117174243,52.0,2016-04-22,M,83000.0,2016,887.0
67c19b4c8145412b8c89528d6e1d36f1,0.0,0.0,,,,,,,0.0,,54.46,13.616,0.001,60.0,2017-08-03,M,54000.0,2017,419.0
a8ece2ce549141a3a8917b56a223e5c1,0.0,,,,,0.5,,,,,95.38,11.923499999999999,0.10940847137764731,65.0,2015-12-26,M,52000.0,2015,1005.0
f54276ff58644ba68da90274f8643cdb,,,,,,,,,,,20.36,2.9095714285714283,0.001,43.0,2016-02-25,M,59000.0,2016,944.0
881f59885b5845fd8c1b56502018befd,0.0,0.0,,,,,1.0,,,,45.190000000000005,2.379421052631579,0.19971653020579774,24.0,2018-01-03,M,40000.0,2018,266.0
04ec49d81d154a70b3f0d5f280da3756,,,,,,0.0,,0.5,,,15.46,2.5776666666666666,0.001,65.0,2018-03-10,M,42000.0,2018,200.0
c0ec94b876144b3ab6605ff6e9527564,,,1.0,1.0,,,1.0,1.0,,,112.99000000000001,9.416833333333333,0.7312416143021505,25.0,2014-11-10,M,35000.0,2014,1416.0
7cfe16f1771d49949bb1003075194e27,,1.0,,,,1.0,,0.0,1.0,1.0,171.12,17.113000000000003,0.35040392706872375,76.0,2015-11-14,M,56000.0,2015,1047.0
40c068d24b4c48e995bbbc6351429157,,,,,,0.0,,,0.0,,19.97,3.329333333333333,0.001,73.0,2018-02-13,M,73000.0,2018,225.0
690ce015f65549f693d69593f3bd4663,,1.0,,,,,,1.0,,,88.89,22.2235,0.32994588817639775,62.0,2016-06-13,F,107000.0,2016,835.0
8d1e56c804e140fca2c001caf65d3eaa,0.0,0.0,0.0,,,,,,,,8.98,2.9943333333333335,0.001,48.0,2017-12-06,M,39000.0,2017,294.0
aef583f3c3614f9e96d7940df55510b2,,0.0,,,,,0.0,,0.5,,13.84,3.461,0.5710867052023121,20.0,2018-04-27,M,75000.0,2018,152.0
037c3e0c1cd6477dbe15812a05619fc5,,,1.0,,0.5,1.0,,,,,135.91,19.416714285714285,0.32194768596865575,60.0,2017-12-06,F,77000.0,2017,294.0
77cd4ac72569483c915e8bcbacbd3e1e,0.0,0.0,,,,,,,,,12.43,2.0726666666666667,0.001,66.0,2018-01-22,M,58000.0,2018,247.0
cef9b883c0c947e88659c9eb361b3250,,,,1.0,1.0,1.0,,,,,287.85,16.933352941176473,0.29309657807886047,48.0,2017-05-02,M,57000.0,2017,512.0
8a6a2df8be214007991afb612eb64c1c,,,,0.0,,,,1.0,,,22.619999999999997,2.8284999999999996,0.001,80.0,2013-11-04,M,39000.0,2013,1787.0
fdd13fa0fcce4e7492b5585b7ba639c4,1.0,,,,,,,,1.0,,111.85,11.185999999999998,0.25830889584264644,46.0,2017-11-10,F,45000.0,2017,320.0
f904dad31185443c909f7722c28e9840,,0.0,,,,,,,,,16.0,16.001,0.001,61.0,2018-03-19,F,98000.0,2018,191.0
3d6b84ec992941ef9ed4d684cb160edd,0.0,,,,,,,,,,57.36,14.341,0.001,70.0,2017-12-17,F,71000.0,2017,283.0
e309916d14da4d85838e81462faee824,,,,1.0,0.0,,1.0,0.0,1.0,1.0,168.47000000000003,24.068142857142863,0.3596988781385409,63.0,2016-01-21,F,100000.0,2016,979.0
2958d18923e240bab72e26106c210bdd,,,,,,0.0,,,0.0,,1.42,1.4209999999999998,0.001,30.0,2017-08-01,F,63000.0,2017,421.0
8f99435bebc2455bb4d3a2c931399f37,,,,,,,,,,,256.78000000000003,21.399333333333338,0.001,61.0,2017-12-07,M,71000.0,2017,293.0
de90515e9f174ddfb8b4c677448286ef,,,,,,,,,,,299.17,17.599235294117648,0.001,55.0,2017-09-11,M,74000.0,2017,380.0
8cb835dd91384cbba5d0b069da2528c7,,1.0,1.0,0.0,,,,,,1.0,139.84,23.30766666666667,0.35333123569794045,53.0,2016-03-11,F,99000.0,2016,929.0
c94f3d4f206647d18f2b3d80562af5cc,,,,,,,1.0,,,,57.07,2.8545,0.40243683196075003,50.0,2017-11-21,M,31000.0,2017,309.0
8985ccca4f1b460abff0c89049762ef2,,,,,1.0,,,,,,183.76999999999998,22.97225,0.20114148119932526,68.0,2016-05-01,M,81000.0,2016,878.0
9c25e0a9b6974c86a3fbd04bf32f8dd9,,0.0,,,,,,,,,38.98,3.8989999999999996,0.001,19.0,2015-07-20,F,67000.0,2015,1164.0
625c603b60d64af5ab974556fa8697fc,,,,1.0,1.0,1.0,,,,,122.44999999999999,15.307249999999998,0.4048383013474888,44.0,2017-04-30,F,61000.0,2017,514.0
81af83e08a7d48deaaf764753e2810b3,,,,,1.0,,,,,,360.84000000000003,45.106,0.034948564460702804,65.0,2017-04-08,M,35000.0,2017,536.0
a28dfcb188604156b79e997bfeb07d4f,,,,,,1.0,1.0,,,,114.01,22.803,0.42061231470923605,72.0,2016-02-23,M,95000.0,2016,946.0
2e15fd08e3864682a76c7e81e12e7c3a,,,,,,,1.0,0.0,,,116.06,11.607,0.09190125797001551,58.0,2015-08-11,M,47000.0,2015,1142.0
79526521cf4e4f45ad218c7ce25409f3,,1.0,,,,1.0,1.0,,,,56.17,18.724333333333334,1.001,66.0,2016-10-17,M,70000.0,2016,709.0
eab78e2cf26f4af494d9535ac3835f00,,,,,,,1.0,,,1.0,443.31,29.555,0.22959849766529067,67.0,2015-07-29,F,110000.0,2015,1155.0
8e3a21fbcf7c417e9ad84aec4d60333b,,,,,,,1.0,,,,207.35999999999996,15.951769230769226,0.06494675925925927,72.0,2017-05-10,M,56000.0,2017,504.0
40610dc7b61f4e6abaa83bd2ade8d231,,,,,,1.0,0.5,,,0.0,34.07000000000001,2.0051176470588237,0.3761100675080716,58.0,2015-12-21,M,31000.0,2015,1010.0
5152fa6375184287b06e2fd0d5abed34,,,,,,,,,1.0,,162.45000000000002,13.5385,0.14639858417974758,63.0,2017-07-25,F,56000.0,2017,428.0
e6f70ed8c4a94fa3ab4114db4c45732c,,1.0,,,,1.0,,1.0,,,121.19,13.466555555555555,0.32025076326429575,74.0,2017-12-13,M,52000.0,2017,287.0
d87f7a8a8c874c8ab626b8a4f4bf7aef,,1.0,,1.0,1.0,,,,,,301.38999999999993,27.400090909090903,0.20259925677693355,50.0,2016-04-23,M,86000.0,2016,886.0
afb9cf8be4fc40a7964811794d16a1e1,,0.0,,,,,,1.0,,,23.349999999999998,3.892666666666666,0.001,35.0,2018-05-05,M,73000.0,2018,144.0
5e188ec73c3e40c894ef0ff0aa847ec0,1.0,1.0,1.0,,,1.0,,1.0,,,285.48,20.392428571428574,0.24840787445705476,51.0,2018-01-16,F,76000.0,2018,253.0
987b30b5cc6e454c8b6cdd6d2e90950d,0.0,0.0,,,,1.0,,1.0,,,12.65,2.531,0.8824229249011858,48.0,2018-06-04,M,57000.0,2018,114.0
242ae46c55a74e1797499e12308c3965,,,,,1.0,,1.0,,1.0,,117.49,14.687249999999999,0.33234734871052857,62.0,2014-03-12,M,68000.0,2014,1659.0
25540a042d7d4aabbc464105e6489efb,,,,1.0,,0.0,,,,,112.58000000000001,28.146000000000004,0.2643682714514123,71.0,2017-11-30,F,108000.0,2017,300.0
bb9b453f38d74d14b219caa1a6a3e4f5,,,,,,,1.0,1.0,0.0,1.0,64.78,16.196,0.6226424822476072,42.0,2014-07-02,M,57000.0,2014,1547.0
decbcf8314794b39902e2144940f6d44,,1.0,,,,,1.0,0.0,,,212.84,23.649888888888892,0.3643715467017478,78.0,2017-11-28,F,89000.0,2017,302.0
1724d26fd9a443c78123fe057ab33733,0.0,,,1.0,,,,,,,102.92,25.731,0.19415973571706177,81.0,2017-04-24,F,119000.0,2017,520.0
e0af91a9e5b041f59c6ff8f6df50bcd7,,1.0,,,,,,,,,387.32000000000005,21.518777777777782,0.0971220696065269,64.0,2017-07-29,F,71000.0,2017,424.0
90e3006dafc4487aa3edadcaa8cc36de,1.0,0.5,,,,1.0,,,,,88.81,11.10225,0.5105146942911835,43.0,2017-05-18,M,56000.0,2017,496.0
2d5b8dfaa968465b89949bc63fd0cf6b,,,,,,1.0,1.0,,,,245.26999999999998,24.528,0.22251098789089577,48.0,2015-08-13,F,93000.0,2015,1140.0
f366d7306e6b4aa984e359357cf4e5dc,,0.0,,,,,,,1.0,,21.19,7.064333333333334,0.3256814535158093,35.0,2017-11-15,O,54000.0,2017,315.0
4e0f4afd7d524c049f2829c9ad611ab0,,,,1.0,,,1.0,0.5,,,201.77999999999997,20.179,0.18897700465853903,40.0,2016-09-11,M,79000.0,2016,745.0
f10398db53634a058af7e249b20c5364,1.0,,,,,,1.0,,,1.0,316.15,18.59805882352941,0.22386889134904317,54.0,2017-12-21,F,73000.0,2017,279.0
f6072524f81046ab91bbafdb4a8174c7,,1.0,1.0,,,,1.0,1.0,,,284.54,28.455000000000002,0.3995028466999367,53.0,2017-12-10,M,115000.0,2017,290.0
f7465d18ba7f4e43b99ccabf141d421d,,,,,,,1.0,,,,33.230000000000004,3.0219090909090913,0.30614595245260307,63.0,2013-09-21,M,47000.0,2013,1831.0
8643949d9b514915a52701d974bc34e9,,,,,,1.0,,1.0,,1.0,142.39000000000001,15.822111111111113,0.21520043542383593,64.0,2016-08-12,F,68000.0,2016,775.0
10e4aeef401f4b7d8a700e365cca1a4b,0.5,,,,,0.0,,0.5,,,84.48000000000002,7.681000000000002,0.12457954545454543,56.0,2018-05-01,O,33000.0,2018,148.0
b5cf666d37d345df83147aee3740a9c8,,1.0,1.0,,,,1.0,,,,225.96,18.831000000000003,0.22218959107806693,71.0,2015-10-11,M,73000.0,2015,1081.0
0607b32041f94d65a07835fc9a13416a,,,,,,1.0,,,,,182.67,18.268,0.09800552909618437,78.0,2016-01-19,M,77000.0,2016,981.0
479134f6760f4d69b5f368075ac1aca1,0.0,0.5,,,,1.0,,,,,57.59,2.7433809523809525,0.582871852752214,43.0,2015-01-09,M,32000.0,2015,1356.0
3063fd31679246569290695afa24f5b8,,,,,,,1.0,,0.5,,50.07,3.339,0.3994421809466747,35.0,2013-08-10,F,52000.0,2013,1873.0
4b0a951e183f4f1192f6549e28be0f36,,0.0,,,,,1.0,,,,223.04000000000002,27.881000000000004,0.16688952654232422,67.0,2016-12-17,M,82000.0,2016,648.0
f656b5959a8b427782abb0888331eb5d,,,,,,,,,,1.0,221.02999999999997,20.09463636363636,0.16459770166945664,86.0,2015-09-01,F,93000.0,2015,1121.0
3ad56441bfc14636832f038a2d52419e,,1.0,,,,,,,,,100.39999999999999,20.081,0.401597609561753,53.0,2016-02-15,F,114000.0,2016,954.0
7bd149ccf9af497fa01366cf2237f568,,,,,,,,0.5,,,6.66,2.221,0.001,45.0,2017-08-30,F,33000.0,2017,392.0
0c286a286b4a4ed982768df3a7e8a8d1,0.0,,,,,1.0,,,,,18.24,2.0276666666666663,0.4171184210526316,49.0,2017-11-08,M,40000.0,2017,322.0
e5601de574ec498f9a978903cf7b831f,,,,,,0.0,,,,,11.48,2.297,0.001,37.0,2017-10-29,M,66000.0,2017,332.0
f737e0998baf492e9ecee3649deb03f7,,,,1.0,,,,,,,263.72999999999996,23.976454545454544,0.08730038296742883,81.0,2015-07-29,F,88000.0,2015,1155.0
c6a21e05ec2d44669822677cb4fa4aba,,,,,,,1.0,,1.0,,44.199999999999996,7.367666666666667,0.5747556561085974,33.0,2017-09-23,F,41000.0,2017,368.0
91e68a13d7e5471cb53796d45b04f359,,,,0.75,,,,,0.0,,87.82000000000001,17.565,0.38223434297426556,48.0,2017-09-07,F,74000.0,2017,384.0
518cb6f8b21c4c319427c0bde6a8f09f,,,,,,,1.0,,1.0,,264.69,26.470000000000002,0.31495217046356117,54.0,2017-12-16,F,92000.0,2017,284.0
7b08d79bc4104676b792f80ea4aeb332,,,,,,0.0,,,,,15.94,3.9859999999999998,0.001,88.0,2017-10-20,F,55000.0,2017,341.0
b1b341e9be7b4c3380451a8071957029,,,,,,,,,,,671.26,74.58544444444445,0.001,22.0,2016-04-26,F,65000.0,2016,883.0
abf29a94ba3d4648869ad7505d863e22,1.0,,1.0,,,,,0.0,,,77.08,25.694333333333333,0.4454732745199792,62.0,2016-05-02,F,98000.0,2016,877.0
4f377a507bfd448f9d0bc5b27d621014,,1.0,,,,,1.0,,,1.0,500.16999999999996,29.42276470588235,0.12675724253753726,41.0,2016-02-03,M,60000.0,2016,966.0
2e1e9244533443949f90b74a1985f9a6,,1.0,,,,,1.0,,,1.0,122.02000000000001,12.203000000000001,0.6018851008031469,60.0,2015-12-27,F,53000.0,2015,1004.0
7a6ef9ad24324dbfaf780486ce829400,,,,,,,1.0,,,,252.39,19.415615384615386,0.07635956258171878,75.0,2016-09-20,M,64000.0,2016,736.0
24022eeb90164d86b193086aebe1f642,0.0,,,0.0,,,,,1.0,,81.34,20.336000000000002,0.23286624047209242,51.0,2018-06-28,F,100000.0,2018,90.0
06c2a531fef542cd89877cb9fb10aaeb,,0.0,,,,0.0,,,,,6.6899999999999995,1.6734999999999998,0.001,60.0,2018-01-06,F,32000.0,2018,263.0
d9bd7e93629d4a31a1ee88d082ca5844,1.0,,,1.0,1.0,,1.0,,,,196.12,19.613000000000003,0.546788292881909,80.0,2015-09-26,M,70000.0,2015,1096.0
b3cb994c5dd24e8e927652617fb04f8c,0.0,0.0,1.0,,,,,,,,15.94,2.6576666666666666,0.001,19.0,2018-05-01,M,59000.0,2018,148.0
983220d3eb664ad5b2dcbe70c8428904,0.0,,1.0,,,,,,,,16.490000000000002,2.7493333333333334,0.001,53.0,2014-09-08,M,34000.0,2014,1479.0
721808c1895b400f9925d67aba485a62,,,,0.0,,0.0,,0.0,0.0,,7.67,2.5576666666666665,0.001,41.0,2017-09-19,M,53000.0,2017,372.0
dc79b3b2fb79463698a602e13349a737,,1.0,,1.0,1.0,,1.0,,,,106.05,11.784333333333333,0.7625275813295616,55.0,2016-10-15,F,52000.0,2016,711.0
0c6831f7dc144972882bbeaf710e2034,1.0,1.0,,,,,,,,,250.86999999999998,20.90683333333333,0.11823203252680672,66.0,2017-10-13,M,86000.0,2017,348.0
ac27dd4e3a8a4f02a36ac868c29de650,,0.0,1.0,,,1.0,,,1.0,,111.65,13.95725,0.20673219883564709,42.0,2017-08-21,F,59000.0,2017,401.0
1db96a9e1efe4c9bb28b5a610e735ec4,,0.0,,,,0.0,,,0.0,,23.3,3.884333333333333,0.001,77.0,2018-04-28,M,61000.0,2018,151.0
469320284e26444187c5d4949e7fdfc6,,0.0,,,,,0.0,0.0,,,0.0,,,59.0,2018-03-18,M,63000.0,2018,192.0
4d5c56fde0e440e1bb838a86a26726fe,,,,0.0,,1.0,1.0,,,,208.97,26.12225,0.33080810642675984,77.0,2016-01-13,F,87000.0,2016,987.0
ab2cb6b756004af9b12787be834a3e63,,1.0,,,,,,1.0,,,106.21000000000001,21.243000000000002,0.4041635439224178,58.0,2017-04-08,F,93000.0,2017,536.0
ec2a37b64f6a454aa1967b1a171eca1a,,,,1.0,,,0.0,,,,20.43,20.431,1.001,53.0,2016-08-05,F,99000.0,2016,782.0
ab31fd0403f6478b97f7140ba82712a2,,,,,,1.0,,0.0,,,23.39,3.3424285714285715,0.5016412997007268,43.0,2018-05-24,M,33000.0,2018,125.0
f7662fcebd8049b280cc95b70caa1f23,0.0,0.0,,,,,,,1.0,,21.67,1.6679230769230768,0.2755731425934472,50.0,2016-09-11,M,39000.0,2016,745.0
c9121c7664ca4e16b88cf81e8a964cf7,,,0.0,,,1.0,,,,1.0,141.02,23.504333333333335,0.4746207630123387,56.0,2017-12-08,F,76000.0,2017,292.0
86ee5a4052274038a6eb8f22838e2438,,,,,,,,,,,69.15,13.831000000000001,0.001,62.0,2017-01-15,M,50000.0,2017,619.0
da2cee9684f84f1aa336ddd723a5568a,0.0,,,,,,,0.0,,,104.76,11.641,0.001,64.0,2017-12-23,M,36000.0,2017,277.0
4d7d5a156adf4aa4b4a1f5b8851d1e7a,,0.0,,,,0.0,1.0,0.0,,,16.240000000000002,3.249,0.6863448275862067,31.0,2018-01-18,M,44000.0,2018,251.0
015c3d28c67e46aa95e9ec97c27220e8,1.0,,,,,1.0,1.0,,,1.0,235.41,23.542,0.40314944140011044,56.0,2016-03-22,M,99000.0,2016,918.0
3c7108e2cf594134ac0bb027e040afb5,,,,,,1.0,,0.0,1.0,,1039.27,129.90975,0.8648659828533489,60.0,2018-01-16,F,99000.0,2018,253.0
eae57eab7df940d898b5b32d968ecdc7,,0.0,,,,,1.0,1.0,,,136.96,15.218777777777778,0.18178271028037382,51.0,2017-01-06,M,63000.0,2017,628.0
9f6b5a9af4e146fba33f0add6b9e2dfc,,,,,,1.0,0.0,1.0,,,65.85,10.975999999999999,0.11884358390280943,71.0,2017-10-11,M,32000.0,2017,350.0
2ec241c96c134e0eb35e4b99b6dda9d6,,1.0,,,,,1.0,1.0,,,131.54,13.155,0.4905849171354722,80.0,2018-03-28,M,51000.0,2018,182.0
c6036dc87d884a5299e7340f0b2b708a,,,1.0,,,,,,1.0,,62.650000000000006,20.884333333333338,0.35056105347166794,67.0,2017-05-16,F,87000.0,2017,498.0
1b414e7bd29e48e28eeb12d681a0cad4,0.0,,,,,,,0.0,,,65.22,32.611,0.001,76.0,2015-12-17,F,98000.0,2015,1014.0
86e9bda5c9ef4d70a54dc708266dafe2,0.0,,,,,,1.0,,,,163.53000000000003,20.442250000000005,0.8580292912615421,29.0,2017-12-23,M,59000.0,2017,277.0
7a9aaff7143a487084111ccd2c54f448,,,,,,1.0,,,0.0,,60.129999999999995,20.044333333333334,0.6522556128388491,63.0,2018-04-02,F,81000.0,2018,177.0
501b5637836047bfba730b7cb27d3f70,0.0,,0.0,,,1.0,1.0,0.5,,,53.11,17.704333333333334,0.6965375635473545,64.0,2017-12-03,F,76000.0,2017,297.0
8546af2069ef41d2adbb52db78b93e47,,0.0,,,,1.0,,,,,41.43,2.960285714285714,0.2573359884141926,22.0,2014-09-09,M,56000.0,2014,1478.0
842fda9faeff4c42a708e20adbccd1dc,0.0,,0.0,,1.0,,,,0.0,,46.32,23.161,0.443573402417962,52.0,2017-12-01,F,80000.0,2017,299.0
bc6f88a8565a43f1883155c8f359bcb0,,,1.0,,,1.0,,1.0,,,250.79999999999998,25.081,0.06124720893141946,82.0,2016-03-13,F,99000.0,2016,927.0
da6a014ead92493fb5b818c02978ffdc,,,,1.0,,0.0,,,,,98.63,24.6585,0.31692821656696746,63.0,2017-05-15,F,86000.0,2017,499.0
814349c44a664eb8a27cd7c72a408b1f,0.0,0.0,,,,0.0,0.0,1.0,,,23.989999999999995,3.4281428571428565,0.001,27.0,2018-07-03,M,70000.0,2018,85.0
9c0a497d7ec348a5a13ec800b688b811,,,0.0,,,,,,0.0,,65.85,21.951,0.001,82.0,2017-10-10,M,86000.0,2017,351.0
f4e2258e9c23436e8db7dea8a2e12ec5,,,,,,,,0.5,0.0,,1016.93,169.48933333333332,0.001,55.0,2017-08-16,F,81000.0,2017,406.0
5a2660b89e314721b25f2b966846a497,,,,,,,1.0,,,,161.32,32.26499999999999,0.2402139846268287,60.0,2017-04-18,F,115000.0,2017,526.0
254900378b9e4560b301eac38f5166d7,,0.0,,,,0.5,,,,1.0,18.92,18.921000000000003,1.001,67.0,2018-02-20,F,81000.0,2018,218.0
5113f5c8e57b4a0d9b42d4919562abd0,1.0,,,,1.0,,,,,1.0,176.34,14.696,0.2103115572190087,44.0,2017-09-12,M,55000.0,2017,379.0
a906c9eb943e4fbab2655d893a372705,,0.0,,1.0,,,,,0.0,,46.59,2.912875,0.1950330543034986,19.0,2015-08-24,M,46000.0,2015,1129.0
f7c9157f08384ff29f1d11e9388ed4c2,,,,,,0.0,1.0,,0.5,,70.12,23.374333333333336,0.6401899600684541,62.0,2018-01-28,M,114000.0,2018,241.0
6959ae9c142a45e8ac7fe34505cc0d41,,1.0,,,,,,,,,142.91,20.416714285714285,0.20980274298509552,57.0,2016-08-05,F,70000.0,2016,782.0
18d0ef3f15b5463aba2717969f6629a7,,,,,,,1.0,0.0,,,50.0,16.66766666666667,0.3964,75.0,2017-10-08,M,71000.0,2017,353.0
7f5d06ea8470483084f4b838227a6c7e,1.0,1.0,,,,,,1.0,,,556.83,79.54814285714286,0.07892324407808488,52.0,2017-10-30,M,73000.0,2017,331.0
1fa82206929541b6bc0f19f01cd04aa6,,,,,,,1.0,,1.0,,269.74,20.75023076923077,0.1982640320308445,69.0,2017-04-28,M,80000.0,2017,516.0
93ea5d8c14504668b9d811469475cb02,1.0,,1.0,,,,,1.0,,,128.14999999999998,18.308142857142855,0.1860955911041748,50.0,2017-08-02,F,70000.0,2017,420.0
4cd8bb9655804dceab1b3fd78434f183,,,,0.0,,,,0.0,1.0,,19.33,3.222666666666666,0.3879632695292292,63.0,2017-08-09,M,40000.0,2017,413.0
c381677d2703470a9c1f7fddc39a32a6,,,,,0.0,,,,,0.0,0.0,,,66.0,2018-05-01,F,62000.0,2018,148.0
b13775803ef54a42970428c05b9f3dfb,,1.0,,1.0,,,,,,,210.76,16.213307692307694,0.35842076295312203,45.0,2016-07-21,F,61000.0,2016,797.0
edaf4bf5397248dcacb925996f6a36c8,,0.0,,,,,1.0,,1.0,,138.76,8.16335294117647,0.15075497261458637,63.0,2016-12-03,F,31000.0,2016,662.0
9debe14001284c9aa55683ad27b653aa,,,,,,,1.0,,1.0,,113.93,12.659888888888888,0.436179496181866,82.0,2017-09-12,M,62000.0,2017,379.0
fd98c46aa9c742b1a5369c1cf18b5705,,0.0,,,,0.5,1.0,,,,24.510000000000005,3.502428571428572,0.43714851081191347,70.0,2017-07-29,M,47000.0,2017,424.0
c32b39e1886d4ec2a895d9a531496f25,1.0,0.0,0.0,,,,,,0.0,,104.60999999999999,26.153499999999998,0.32831096453493935,60.0,2017-12-29,F,101000.0,2017,271.0
e95e8899562f4cad8d53ed81367af82a,,,,,,,,,,,421.16999999999996,21.0595,0.001,85.0,2017-04-18,F,75000.0,2017,526.0
e89343c8b43040e1a55945cd6cba387f,,,1.0,,,,1.0,,1.0,1.0,231.38000000000002,19.28266666666667,0.21839130434782605,57.0,2017-12-15,M,69000.0,2017,285.0
eeac54fc267c42838fb3e030b38a309e,0.0,,,0.0,,0.0,,,0.0,,60.559999999999995,4.659461538461539,0.001,28.0,2016-04-22,M,41000.0,2016,887.0
baec6fd421ca41948585242e20df9852,0.0,,1.0,1.0,,,1.0,,1.0,,75.47000000000001,3.9731052631578954,0.44687253213197287,59.0,2015-08-25,M,68000.0,2015,1128.0
481bcb3261a548bdb59df61d5e2a9ce3,,,,1.0,,,,1.0,1.0,,255.21000000000006,19.632538461538466,0.17501355746248182,57.0,2016-04-04,M,83000.0,2016,905.0
e2fde1e26e474422b36954f98454795d,,,,,,,1.0,,,,362.69,32.97281818181818,0.7245104359094544,38.0,2015-08-20,M,46000.0,2015,1133.0
7055b5fa5f8647618aa14e220b7c6b5c,,,,,,,1.0,,1.0,,156.99999999999997,12.077923076923074,0.2545668789808918,44.0,2016-11-22,M,47000.0,2016,673.0
89e87fe900f941e58b903eb6c444b50f,0.0,,,,,1.0,,,,,17.81,4.4535,0.43502582818641217,24.0,2018-02-02,M,63000.0,2018,236.0
8e1c2a8b7d7f4bc695ef755c2d2e6df1,,,,,0.0,,,,0.0,,12.520000000000001,2.087666666666667,0.001,76.0,2018-03-08,M,36000.0,2018,202.0
5a7af629a0244c35b98846d4fc8d4603,,,,,,,,,,0.0,10.99,2.199,0.001,33.0,2018-05-25,M,33000.0,2018,124.0
2c969df103ad4ed5a4e9fc6ba6daa8ed,,,,1.0,,1.0,,,,,173.22,21.6535,0.16096998037178156,71.0,2017-03-03,F,72000.0,2017,572.0
9f1114fcf9f54508a4887d4ac0dc130c,,,,,,,,,,0.0,19.14,4.7860000000000005,0.001,28.0,2016-09-29,M,60000.0,2016,727.0
bea7a8fa65284ef98edeeee7cb8abd53,,1.0,,,,1.0,,,,,94.54,11.8185,0.13332494182356674,63.0,2018-03-14,F,58000.0,2018,196.0
6c785ed987254d2bb2897431e3de7c97,1.0,1.0,,,,,,0.6666666666666666,,,137.26,17.1585,0.39018840157365586,42.0,2017-10-14,M,74000.0,2017,347.0
0b5f7c9086c24311a971fef614bafd22,,0.5,,,,,0.0,,,0.0,32.22,8.056,0.4075797641216636,55.0,2018-07-22,F,53000.0,2018,66.0
c18566c8d89149a3b87f828a6e22b47b,1.0,,,1.0,,,1.0,,,,1000.5699999999999,100.05799999999999,0.06514343824020309,53.0,2017-09-11,F,84000.0,2017,380.0
352365e0b86342689793a4be4841d920,,0.0,,,,0.0,,,,,15.84,3.961,0.001,64.0,2018-03-10,M,61000.0,2018,200.0
4ecc12e5805548f88a651633fc52e99e,,0.0,,,,,0.5,,,,60.709999999999994,3.7953749999999995,0.20706160434854226,54.0,2014-10-24,M,46000.0,2014,1433.0
bb8076bc030e4fd8a90798217906505f,,1.0,,,,,,,1.0,,223.04000000000002,15.932428571428572,0.1981843615494978,93.0,2016-04-11,F,59000.0,2016,898.0
fac7592dd8ee40f1a4f3b5952b25d8c0,,1.0,,,1.0,,,0.0,0.0,,51.480000000000004,7.355285714285715,0.44466744366744354,24.0,2018-06-06,F,33000.0,2018,112.0
a46cf4bcc5134887a5c11e3e208b045c,,1.0,,0.0,1.0,,,0.0,0.0,,122.87,20.479333333333336,0.32003637991372996,48.0,2015-01-12,F,82000.0,2015,1353.0
36d5a70069e04c0b80bdb2feec41a2db,0.0,,,,,1.0,,0.0,,,8.21,2.0535,0.9242643118148598,28.0,2018-05-29,M,48000.0,2018,120.0
2b305dbf84dd441ab8ea26242bcced60,1.0,1.0,,,,1.0,,,,,273.26,24.84281818181818,0.27612259386664717,51.0,2017-08-01,F,98000.0,2017,421.0
07d157fd060949a38730a1872b668c05,1.0,,,,,1.0,,,1.0,,277.51,27.752,0.39449933335735654,55.0,2016-05-09,M,91000.0,2016,870.0
f408ca29e53941d99c2e1f940822039b,,0.0,,0.5,,,1.0,,,,49.650000000000006,2.921588235294118,0.6241621349446121,23.0,2016-11-02,M,42000.0,2016,693.0
3dde94fa581145cb9f206624f1a94d5a,,,,,,,,1.0,,,90.45,12.922428571428572,0.001,51.0,2017-11-14,F,56000.0,2017,316.0
24ca64fbcf5e433fba3554d60b0d0433,,,,,0.0,,1.0,,,,74.2,7.421,0.15207816711590297,20.0,2018-02-05,O,33000.0,2018,233.0
c4d1240fc43e4feda07bd58c84b4606c,0.0,,1.0,,,,,,0.0,,23.900000000000002,2.391,0.001,83.0,2015-03-07,M,39000.0,2015,1299.0
ea0704e155a54733a6882377ef0eaea1,,,,,,,1.0,,1.0,,297.1,24.759333333333338,0.23543285089195556,63.0,2017-05-07,M,89000.0,2017,507.0
90e5d2a83ab744d99e01128adfa49d7c,,1.0,,,,,1.0,1.0,1.0,1.0,130.0,11.819181818181818,0.4613846153846154,53.0,2016-10-07,M,50000.0,2016,719.0
dec189ccab874c059b32e2c6596c362d,1.0,,,,,,,,1.0,,87.71000000000001,10.96475,0.21420259947554438,47.0,2016-10-12,O,39000.0,2016,714.0
